endpoint,endpoint-url,parameters,plugin,entry-date,start-date,end-date
0589435552d70c574ab42d4542032a986cf6090b7fe6257ce46fdee3f2a9b938,https://github.com/digital-land/ownership-status-collection/raw/main/data/ownership-status.csv,,,2021-03-26,,
